id,source_type,source,field_or_context,arabic_text,english_translation,treatment,translation_note
SMART-I18N-2303,database_public_cms,testimonials.json::محمد العلي,clientName,محمد العلي,Mohammed Al-Ali,add-en-content-field,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-2304,database_public_cms,testimonials.json::محمد العلي,position,المدير التنفيذي,Chief Executive Officer,add-en-content-field,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-2305,database_public_cms,testimonials.json::محمد العلي,companyName,شركة التجارة الإلكترونية,E-Commerce Company,add-en-content-field,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-2306,database_public_cms,testimonials.json::محمد العلي,content,لقد كانت تجربة رائعة العمل مع Smart Agency. فريق محترف ومتفاني، وقد نجحوا في تطوير نظام متجر إلكتروني متكامل يفوق توقعاتنا. الأداء ممتاز والدعم الفني مستمر.,"Working with Smart Agency was a great experience. The team was professional and dedicated, and they successfully developed an integrated e-commerce system that exceeded our expectations. Performance is excellent and technical support is continuous.",add-en-content-field,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-2307,database_public_cms,testimonials.json::فاطمة السالم,clientName,فاطمة السالم,Fatima Al-Salem,add-en-content-field,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-2308,database_public_cms,testimonials.json::فاطمة السالم,position,مديرة التطوير,Development Manager,add-en-content-field,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-2309,database_public_cms,testimonials.json::فاطمة السالم,companyName,شركة الإنتاجية,Productivity Company,add-en-content-field,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-2310,database_public_cms,testimonials.json::فاطمة السالم,content,تطبيق إدارة المهام الذي طوروه لنا غير طريقة عملنا بالكامل. أصبحنا أكثر إنتاجية وتنظيماً. التطبيق سهل الاستخدام وسريع، والفريق كان متجاوباً جداً مع متطلباتنا.,"The task-management application they developed for us completely changed the way we work. We became more productive and organized. The application is easy to use and fast, and the team was highly responsive to our requirements.",add-en-content-field,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-2311,database_public_cms,testimonials.json::خالد النجار,clientName,خالد النجار,Khaled Al-Najjar,add-en-content-field,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-2312,database_public_cms,testimonials.json::خالد النجار,position,مدير تقنية المعلومات,IT Manager,add-en-content-field,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-2313,database_public_cms,testimonials.json::خالد النجار,companyName,مصنع التصنيع المتقدم,Advanced Manufacturing Factory,add-en-content-field,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-2314,database_public_cms,testimonials.json::خالد النجار,content,نظام ERP الذي طوروه لنا ساعدنا في تحسين عملياتنا بشكل كبير. تقليل التكاليف وزيادة الكفاءة كانت نتائج ملموسة. أنصح بشدة بالعمل معهم.,The ERP system they developed for us helped us significantly improve our operations. Lower costs and higher efficiency were tangible results. I highly recommend working with them.,add-en-content-field,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-2315,database_public_cms,testimonials.json::نورا أحمد,clientName,نورا أحمد,Noura Ahmed,add-en-content-field,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-2316,database_public_cms,testimonials.json::نورا أحمد,position,المؤسسة والمديرة,Founder and Manager,add-en-content-field,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-2317,database_public_cms,testimonials.json::نورا أحمد,companyName,متجر الأزياء الأنيق,Elegant Fashion Store,add-en-content-field,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-2318,database_public_cms,testimonials.json::نورا أحمد,content,المتجر الإلكتروني الذي طوروه لنا جميل وسهل الاستخدام. المبيعات زادت بشكل كبير منذ إطلاقه. الفريق كان محترفاً ومتابعاً لكل التفاصيل.,The online store they developed for us is beautiful and easy to use. Sales have increased significantly since launch. The team was professional and attentive to every detail.,add-en-content-field,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
