id,source_type,source,field_or_context,arabic_text,english_translation,treatment,translation_note
SMART-I18N-0994,frontend_admin_static,frontend/src/admin/pages/projects/ProjectsList.tsx:159,single,آخر تحديث,Last Updated,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-0995,frontend_admin_static,frontend/src/admin/pages/projects/ProjectsList.tsx:172,double,عرض,View,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-0996,frontend_admin_static,frontend/src/admin/pages/projects/ProjectsList.tsx:181,single,إلغاء التمييز,Remove Featured Status,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-0997,frontend_admin_static,frontend/src/admin/pages/projects/ProjectsList.tsx:181,single,تعيين كمميز,Mark as Featured,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-0998,frontend_admin_static,frontend/src/admin/pages/projects/ProjectsList.tsx:190,single,إخفاء,Hide,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-0999,frontend_admin_static,frontend/src/admin/pages/projects/ProjectsList.tsx:190,single,نشر,Publish,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1000,frontend_admin_static,frontend/src/admin/pages/projects/ProjectsList.tsx:195 | frontend/src/admin/components/layout/Breadcrumb.tsx:15,double,تعديل,Edit,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1001,frontend_admin_static,frontend/src/admin/pages/projects/ProjectsList.tsx:214,double,فشل تحميل المشاريع,Failed to load projects,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1002,frontend_admin_static,frontend/src/admin/pages/projects/ProjectsList.tsx:220,double,إدارة مشاريع الشركة,Manage company projects,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1003,frontend_admin_static,frontend/src/admin/pages/projects/ProjectsList.tsx:222,double,إضافة مشروع,Add Project,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1004,frontend_admin_static,frontend/src/admin/pages/projects/ProjectsList.tsx:228,double,بحث في المشاريع...,Search projects...,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1005,frontend_admin_static,frontend/src/admin/pages/projects/ProjectsList.tsx:237 | frontend/src/admin/pages/faqs/FAQsList.tsx:50 | frontend/src/admin/pages/faqs/FAQsList.tsx:52,double | jsx,جميع التصنيفات,All Categories,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1006,frontend_admin_static,frontend/src/admin/pages/projects/ProjectsList.tsx:257,double,حالة النشر,Publishing Status,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1007,frontend_admin_static,frontend/src/admin/pages/projects/ProjectsList.tsx:274,double,المميز,Featured,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1008,frontend_admin_static,frontend/src/admin/pages/projects/ProjectsList.tsx:296,double,لا توجد مشاريع,No Projects Found,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1009,frontend_admin_static,frontend/src/admin/pages/projects/ProjectsList.tsx:302,double,حذف المشروع,Delete Project,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1010,frontend_admin_static,frontend/src/admin/pages/projects/ProjectsList.tsx:303,double,هل أنت متأكد من حذف هذا المشروع؟ هذا الإجراء لا يمكن التراجع عنه.,Are you sure you want to delete this project? This action cannot be undone.,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1011,frontend_admin_static,frontend/src/admin/pages/company-info/CompanyInfoForm.tsx:19 | frontend/src/admin/pages/company-info/CompanyInfoForm.tsx:29 | frontend/src/admin/pages/company-info/CompanyInfoForm.tsx:35 | frontend/src/admin/pages/company-info/CompanyInfoForm.tsx:40 | frontend/src/admin/pages/company-info/CompanyInfoForm.tsx:45 | frontend/src/admin/pages/company-info/CompanyInfoForm.tsx:50,double,يرجى إدخال رابط صحيح,Please enter a valid URL,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1012,frontend_admin_static,frontend/src/admin/pages/company-info/CompanyInfoForm.tsx:20,double,رابط Google Maps مطلوب,Google Maps URL is required,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1013,frontend_admin_static,frontend/src/admin/pages/company-info/CompanyInfoForm.tsx:21,double,أوقات الدوام مطلوبة,Working hours are required,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1014,frontend_admin_static,frontend/src/admin/pages/company-info/CompanyInfoForm.tsx:24,double,يرجى إدخال بريد إلكتروني صحيح,Please enter a valid email address,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1015,frontend_admin_static,frontend/src/admin/pages/company-info/CompanyInfoForm.tsx:25,double,البريد الإلكتروني مطلوب,Email address is required,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1016,frontend_admin_static,frontend/src/admin/pages/company-info/CompanyInfoForm.tsx:26,double,رقم الهاتف مطلوب,Phone number is required,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1017,frontend_admin_static,frontend/src/admin/pages/company-info/CompanyInfoForm.tsx:30,double,رابط الواتساب مطلوب,WhatsApp URL is required,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1018,frontend_admin_static,frontend/src/admin/pages/company-info/CompanyInfoForm.tsx:113,double,تم تحديث المعلومات بنجاح,Information updated successfully,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1019,frontend_admin_static,frontend/src/admin/pages/company-info/CompanyInfoForm.tsx:127,double,المعلومات الرئيسية للشركة,Main Company Information,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1020,frontend_admin_static,frontend/src/admin/pages/company-info/CompanyInfoForm.tsx:135,jsx,معلومات الاتصال,Contact Information,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1021,frontend_admin_static,frontend/src/admin/pages/company-info/CompanyInfoForm.tsx:143,double,"مثال: صنعاء, اليمن","Example: Sana’a, Yemen",i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1022,frontend_admin_static,frontend/src/admin/pages/company-info/CompanyInfoForm.tsx:151,jsx,رابط Google Maps *,Google Maps URL *,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1023,frontend_admin_static,frontend/src/admin/pages/company-info/CompanyInfoForm.tsx:165,jsx,أوقات الدوام *,Working Hours *,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1024,frontend_admin_static,frontend/src/admin/pages/company-info/CompanyInfoForm.tsx:169,double,مثال: الأحد - الخميس: 8 ص - 5 م,Example: Sunday - Thursday: 8 AM - 5 PM,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1025,frontend_admin_static,frontend/src/admin/pages/company-info/CompanyInfoForm.tsx:180,jsx,البريد الإلكتروني *,Email Address *,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1026,frontend_admin_static,frontend/src/admin/pages/company-info/CompanyInfoForm.tsx:193,jsx,رقم الهاتف *,Phone Number *,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1027,frontend_admin_static,frontend/src/admin/pages/company-info/CompanyInfoForm.tsx:206,jsx,رابط الواتساب *,WhatsApp URL *,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1028,frontend_admin_static,frontend/src/admin/pages/company-info/CompanyInfoForm.tsx:231,jsx,تويتر,Twitter,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1029,frontend_admin_static,frontend/src/admin/pages/company-info/CompanyInfoForm.tsx:245,jsx,إنستغرام,Instagram,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1030,frontend_admin_static,frontend/src/admin/pages/company-info/CompanyInfoForm.tsx:259,jsx,لينكدإن,LinkedIn,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1031,frontend_admin_static,frontend/src/admin/pages/company-info/CompanyInfoForm.tsx:273,jsx,فيسبوك,Facebook,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1032,frontend_admin_static,frontend/src/admin/pages/project-categories/ProjectCategoriesList.tsx:28,single,تم حذف الفئة بنجاح,Category deleted successfully,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1033,frontend_admin_static,frontend/src/admin/pages/project-categories/ProjectCategoriesList.tsx:31,single,فشل حذف الفئة,Failed to delete category,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
SMART-I18N-1034,frontend_admin_static,frontend/src/admin/pages/project-categories/ProjectCategoriesList.tsx:40,single,تم تحديث حالة الفئة,Category status updated,i18n-admin-ui,Proposed English copy for bilingual implementation; review brand/proper-name spelling before production.
